rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R
RHEA:31623	L-olivosyl-oleandolide + S-adenosyl-L-methionine = H(+) + L-oleandrosyl-oleandolide + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:31639	mycinamicin III + S-adenosyl-L-methionine = H(+) + mycinamicin IV + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:31643	mycinamicin VI + S-adenosyl-L-methionine = H(+) + mycinamicin III + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:31671	dTDP-3-amino-3,6-dideoxy-alpha-D-glucose + 2 S-adenosyl-L-methionine = dTDP-alpha-D-mycaminose + 2 H(+) + 2 S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:31679	O2 + prosolanapyrone II = H2O2 + prosolanapyrone III	CHEBI:15379	CHEBI:16240	O2	H2O2
RHEA:31687	(9Z,12Z,15Z)-octadecatrienoate + O2 = (9R,10E,12Z,15Z)-9-hydroperoxyoctadeca-10,12,15-trienoate	CHEBI:15379,CHEBI:32387	NA	O2,(9Z,12Z,15Z)-octadecatrienoate	NA
RHEA:31691	(9Z,12Z)-octadecadienoate + O2 = (9R,10E,12Z)-9-hydroperoxyoctadeca-10,12-dienoate	CHEBI:15379,CHEBI:30245	NA	O2,(9Z,12Z)-octadecadienoate	NA
RHEA:31695	(9Z,12Z)-octadecadienoate + O2 = (8E,10R,12Z)-10-hydroperoxyoctadeca-8,12-dienoate	CHEBI:15379,CHEBI:30245	NA	O2,(9Z,12Z)-octadecadienoate	NA
RHEA:31699	4 H(+) + 2 O2 + pentalenene + 4 reduced [2Fe-2S]-[ferredoxin] = 3 H2O + 4 oxidized [2Fe-2S]-[ferredoxin] + pentalen-13-al	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:31703	2 H(+) + O2 + pentalenene + 2 reduced [2Fe-2S]-[ferredoxin] = H2O + 2 oxidized [2Fe-2S]-[ferredoxin] + pentalen-13-ol	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:31707	2 H(+) + O2 + pentalen-13-ol + 2 reduced [2Fe-2S]-[ferredoxin] = 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin] + pentalen-13-al	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:31711	beta-amyrin + 2 O2 + 2 reduced [NADPH--hemoprotein reductase] = 11-oxo-beta-amyrin + 2 H(+) + 3 H2O + 2 oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31715	beta-amyrin + O2 + reduced [NADPH--hemoprotein reductase] = 11alpha-hydroxy-beta-amyrin + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31719	11alpha-hydroxy-beta-amyrin + O2 + reduced [NADPH--hemoprotein reductase] = 11-oxo-beta-amyrin + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31723	liquiritigenin + O2 + reduced [NADPH--hemoprotein reductase] = (2R,3S)-2,4',7-trihydroxyisoflavanone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31727	FADH2 + O2 + styrene = (2S)-2-phenyloxirane + FAD + H(+) + H2O	CHEBI:15379,CHEBI:58307	CHEBI:15377,CHEBI:57692,CHEBI:15378	O2,FADH2	H2O,FAD,H(+)
RHEA:31731	3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione + FMNH2 + O2 = 3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione + FMN + H(+) + H2O	CHEBI:15379,CHEBI:57618	CHEBI:15377,CHEBI:58210,CHEBI:15378	O2,FMNH2	H2O,FMN,H(+)
RHEA:31739	a 4'-hydroxyisoflavone + S-adenosyl-L-methionine = a 4'-methoxyisoflavone + H(+) + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:31743	a 4'-hydroxyflavanone + S-adenosyl-L-methionine = a 4'-methoxyflavanone + H(+) + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:31759	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose + 2 S-adenosyl-L-methionine = dTDP-alpha-D-desosamine + 2 H(+) + 2 S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:31899	indole + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + indolin-2-one + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379,CHEBI:16881	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2,indole	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31903	H(+) + indole + NADH + O2 = H2O + indolin-2-one + NAD(+)	CHEBI:15379,CHEBI:57945,CHEBI:16881,CHEBI:15378	CHEBI:15377,CHEBI:57540	O2,NADH,indole,H(+)	H2O,NAD(+)
RHEA:31907	(S)-norcoclaurine + S-adenosyl-L-methionine = (S)-coclaurine + H(+) + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:31915	ATP + D-maltose = ADP + alpha-maltose 1-phosphate + H(+)	CHEBI:17306,CHEBI:30616	CHEBI:456216,CHEBI:15378	D-maltose,ATP	ADP,H(+)
RHEA:31919	indolin-2-one + O2 + reduced [NADPH--hemoprotein reductase] = 3-hydroxyindolin-2-one + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31923	H(+) + indolin-2-one + NADH + O2 = 3-hydroxyindolin-2-one + H2O + NAD(+)	CHEBI:15379,CHEBI:57945,CHEBI:15378	CHEBI:15377,CHEBI:57540	O2,NADH,H(+)	H2O,NAD(+)
RHEA:31927	3-hydroxyindolin-2-one + O2 + reduced [NADPH--hemoprotein reductase] = 2-hydroxy-2H-1,4-benzoxazin-3(4H)-one + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31931	3-hydroxyindolin-2-one + H(+) + NADH + O2 = 2-hydroxy-2H-1,4-benzoxazin-3(4H)-one + H2O + NAD(+)	CHEBI:15379,CHEBI:57945,CHEBI:15378	CHEBI:15377,CHEBI:57540	O2,NADH,H(+)	H2O,NAD(+)
RHEA:31935	2-hydroxy-2H-1,4-benzoxazin-3(4H)-one + H(+) + NADH + O2 = DIBOA + H2O + NAD(+)	CHEBI:15379,CHEBI:57945,CHEBI:15378	CHEBI:15377,CHEBI:57540	O2,NADH,H(+)	H2O,NAD(+)
RHEA:31939	2-hydroxy-2H-1,4-benzoxazin-3(4H)-one + O2 + reduced [NADPH--hemoprotein reductase] = DIBOA + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31943	cholest-4-en-3-one + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = (25S)-3-oxocholest-4-en-26-ol + H2O + 2 oxidized [2Fe-2S]-[ferredoxin]	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:31947	ent-isokaurene + O2 + reduced [NADPH--hemoprotein reductase] = ent-isokauren-2beta-ol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31951	9beta-pimara-7,15-diene + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = 9beta-pimara-7,15-dien-19-oate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31955	9beta-pimara-7,15-diene + O2 + reduced [NADPH--hemoprotein reductase] = 9beta-pimara-7,15-dien-19-ol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31959	9beta-pimara-7,15-dien-19-ol + O2 + reduced [NADPH--hemoprotein reductase] = 9beta-pimara-7,15-dien-19-al + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31963	9beta-pimara-7,15-dien-19-al + O2 + reduced [NADPH--hemoprotein reductase] = 9beta-pimara-7,15-dien-19-oate + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31967	ent-cassa-12,15-diene + O2 + reduced [NADPH--hemoprotein reductase] = ent-11beta-hydroxycassa-12,15-diene + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:31971	10beta-hydroxytaxa-4(20),11-dien-5alpha-yl acetate + H(+) + NADPH + O2 = 10beta,14beta-dihydroxytaxa-4(20),11-dien-5alpha-yl acetate + H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:31975	H(+) + NADPH + O2 + taxusin = 7beta-hydroxytaxusin + H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:31979	NADPH + O2 + trimethylamine = H2O + NADP(+) + trimethylamine N-oxide	CHEBI:15379,CHEBI:57783,CHEBI:58389	CHEBI:15377,CHEBI:58349	O2,NADPH,trimethylamine	H2O,NADP(+)
RHEA:31983	abieta-7,13-dien-18-ol + O2 + reduced [NADPH--hemoprotein reductase] = abieta-7,13-dien-18,18-diol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:32039	H2O + P(1),P(4)-bis(5'-adenosyl) tetraphosphate = AMP + ATP + 2 H(+)	CHEBI:15377	CHEBI:456215,CHEBI:15378,CHEBI:30616	H2O	AMP,H(+),ATP
RHEA:32043	H2O + P(1),P(6)-bis(5'-adenosyl) hexaphosphate = 2 ATP + 2 H(+)	CHEBI:15377	CHEBI:15378,CHEBI:30616	H2O	H(+),ATP
RHEA:32047	H2O + P(1),P(6)-bis(5'-adenosyl) hexaphosphate = adenosine 5'-pentaphosphate + AMP + 2 H(+)	CHEBI:15377	CHEBI:456215,CHEBI:15378	H2O	AMP,H(+)
RHEA:32051	H2O + P(1),P(5)-bis(5'-adenosyl) pentaphosphate = adenosine 5'-tetraphosphate + AMP + 2 H(+)	CHEBI:15377	CHEBI:456215,CHEBI:15378	H2O	AMP,H(+)
RHEA:32099	S-adenosyl-L-methionine + TRIBOA beta-D-glucoside = DIMBOA beta-D-glucoside + H(+) + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:32103	2 S-adenosyl-L-methionine + trans-resveratrol = 2 H(+) + pterostilbene + 2 S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:32107	3-methoxy-4',5-dihydroxy-trans-stilbene + S-adenosyl-L-methionine = H(+) + pterostilbene + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:32111	S-adenosyl-L-methionine + trans-resveratrol = 3-methoxy-4',5-dihydroxy-trans-stilbene + H(+) + S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:32115	2-oxoglutarate + DIBOA beta-D-glucoside + O2 = CO2 + succinate + TRIBOA beta-D-glucoside	CHEBI:15379,CHEBI:16810	CHEBI:30031,CHEBI:16526	O2,2-oxoglutarate	succinate,CO2
RHEA:32127	2-oxoglutarate + L-proline + O2 = cis-4-hydroxy-L-proline + CO2 + succinate	CHEBI:15379,CHEBI:60039,CHEBI:16810	CHEBI:30031,CHEBI:16526	O2,L-proline,2-oxoglutarate	succinate,CO2
RHEA:32131	(2S)-ethylmalonyl-CoA + H(+) = butanoyl-CoA + CO2	CHEBI:15378	CHEBI:57371,CHEBI:16526	H(+)	butanoyl-CoA,CO2
RHEA:32155	7-aminomethyl-7-carbaguanosine(34) in tRNA + S-adenosyl-L-methionine = adenine + epoxyqueuosine(34) in tRNA + H(+) + L-methionine	CHEBI:59789	CHEBI:57844,CHEBI:15378,CHEBI:16708	S-adenosyl-L-methionine	L-methionine,H(+),adenine
RHEA:32163	ATP + citrate + N(6)-acetyl-N(6)-hydroxy-L-lysine = AMP + diphosphate + H(+) + N(2)-citryl-N(6)-acetyl-N(6)-hydroxy-L-lysine	CHEBI:16947,CHEBI:30616	CHEBI:33019,CHEBI:456215,CHEBI:15378	citrate,ATP	diphosphate,AMP,H(+)
RHEA:32167	ATP + N(2)-citryl-N(6)-acetyl-N(6)-hydroxy-L-lysine + N(6)-acetyl-N(6)-hydroxy-L-lysine = aerobactin + AMP + diphosphate + H(+)	CHEBI:30616	CHEBI:33019,CHEBI:456215,CHEBI:15378	ATP	diphosphate,AMP,H(+)
RHEA:32171	H(+) + NADPH + O2 + phenylacetyl-CoA = 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA + H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:32183	cholesterol + O2 = cholest-5-en-3-one + H2O2	CHEBI:15379,CHEBI:16113	CHEBI:16240	O2,cholesterol	H2O2
RHEA:32199	androsta-1,4-diene-3,17-dione + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = 9alpha-hydroxyandrosta-1,4-diene-3,17-dione + H2O + 2 oxidized [2Fe-2S]-[ferredoxin]	GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:32223	(6S)-NADHX + ADP = AMP + H(+) + NADH + phosphate	CHEBI:456216	CHEBI:57945,CHEBI:456215,CHEBI:15378,CHEBI:43474	ADP	NADH,AMP,H(+),phosphate
RHEA:32231	(6S)-NADPHX + ATP = ADP + H(+) + NADPH + phosphate	CHEBI:30616	CHEBI:456216,CHEBI:15378,CHEBI:57783,CHEBI:43474	ATP	ADP,H(+),NADPH,phosphate
RHEA:32235	(6S)-NADPHX + ADP = AMP + H(+) + NADPH + phosphate	CHEBI:456216	CHEBI:456215,CHEBI:15378,CHEBI:57783,CHEBI:43474	ADP	AMP,H(+),NADPH,phosphate
RHEA:32271	(2R,3S)-3-isopropylmalate + NAD(+) = 4-methyl-2-oxopentanoate + CO2 + NADH	CHEBI:57540	CHEBI:57945,CHEBI:16526	NAD(+)	NADH,CO2
RHEA:32275	4-(phosphooxy)-L-threonine + NAD(+) = 3-amino-2-oxopropyl phosphate + CO2 + NADH	CHEBI:57540	CHEBI:57945,CHEBI:16526	NAD(+)	NADH,CO2
RHEA:32279	allantoate + 2 H(+) + 2 H2O = (S)-ureidoglycolate + CO2 + 2 NH4(+)	CHEBI:15377,CHEBI:15378	CHEBI:28938,CHEBI:16526	H2O,H(+)	NH4(+),CO2
RHEA:32283	3-hydroxyanthranilate + O2 = H(+) + H2O + quinolinate	CHEBI:15379	CHEBI:15377,CHEBI:15378	O2	H2O,H(+)
RHEA:32307	(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 = H2O + leukotriene A4	CHEBI:15379,CHEBI:32395	CHEBI:15377	O2,(5Z,8Z,11Z,14Z)-eicosatetraenoate	H2O
RHEA:32311	L-tyrosine + 2 O2 + 2 reduced [NADPH--hemoprotein reductase] = (E)-4-hydroxyphenylacetaldehyde oxime + CO2 + 2 H(+) + 3 H2O + 2 oxidized [NADPH--hemoprotein reductase]	CHEBI:58315,GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378,CHEBI:16526	L-tyrosine,reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+),CO2
RHEA:32315	4,4-dimethyl-5alpha-cholest-7-en-3beta-ol + 2 H(+) + 3 NADPH + 3 O2 = 3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate + 4 H2O + 3 NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:32319	4,4-dimethyl-5alpha-cholest-7-en-3beta-ol + 2 H(+) + 3 NADH + 3 O2 = 3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate + 4 H2O + 3 NAD(+)	CHEBI:15379,CHEBI:57945,CHEBI:15378	CHEBI:15377,CHEBI:57540	O2,NADH,H(+)	H2O,NAD(+)
RHEA:32323	ent-kaur-16-ene + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = ent-kaur-16-en-19-oate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:32347	2 S-adenosyl-L-methionine + tricetin = 3',5'-di-O-methyltricetin + 2 H(+) + 2 S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:32351	3 S-adenosyl-L-methionine + tricetin = 3',4',5'-O-trimethyltricetin + 3 H(+) + 3 S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:32359	1D-myo-inositol 1,4,5-trisphosphate + 2 ATP = 1D-myo-inositol 1,3,4,5,6-pentakisphosphate + 2 ADP + 2 H(+)	CHEBI:30616	CHEBI:456216,CHEBI:15378	ATP	ADP,H(+)
RHEA:32363	L-gulono-1,4-lactone + O2 = H(+) + H2O2 + L-ascorbate	CHEBI:15379	CHEBI:38290,CHEBI:16240,CHEBI:15378	O2	L-ascorbate,H2O2,H(+)
RHEA:32431	(1R,4S)-menthone + H(+) + NADPH + O2 = (4R,7S)-7-isopropyl-4-methyloxepan-2-one + H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:32435	dihydrocarvone + H(+) + NADPH + O2 = 4-isopropenyl-7-methyloxepan-2-one + H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:32439	(+)-epi-isozizaene + 2 H(+) + 2 NADPH + 2 O2 = albaflavenone + 3 H2O + 2 NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:32443	all-trans-zeaxanthin + 4 H(+) + 2 O2 + 4 reduced [2Fe-2S]-[ferredoxin] = all-trans-violaxanthin + 2 H2O + 4 oxidized [2Fe-2S]-[ferredoxin]	CHEBI:27547,GENERIC:10001,CHEBI:15379,CHEBI:15378	GENERIC:10000,CHEBI:15377	all-trans-zeaxanthin,reduced [2Fe-2S]-[ferredoxin],O2,H(+)	oxidized [2Fe-2S]-[ferredoxin],H2O
RHEA:32447	all-trans-zeaxanthin + 2 H(+) + 2 NADH + 2 O2 = all-trans-violaxanthin + 2 H2O + 2 NAD(+)	CHEBI:27547,CHEBI:15379,CHEBI:57945,CHEBI:15378	CHEBI:15377,CHEBI:57540	all-trans-zeaxanthin,O2,NADH,H(+)	H2O,NAD(+)
RHEA:32455	(-)-vetispiradiene + 2 O2 + 2 reduced [NADPH--hemoprotein reductase] = 2 H(+) + 3 H2O + 2 oxidized [NADPH--hemoprotein reductase] + solavetivone	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:32459	2 S-adenosyl-L-methionine + uroporphyrinogen III = H(+) + precorrin-2 + 2 S-adenosyl-L-homocysteine	CHEBI:59789	CHEBI:15378,CHEBI:57856	S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:32463	glycine + 2 S-adenosyl-L-methionine = 2 H(+) + N,N-dimethylglycine + 2 S-adenosyl-L-homocysteine	CHEBI:57305,CHEBI:59789	CHEBI:15378,CHEBI:57856	glycine,S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:32471	demethylsuberosin + O2 + reduced [NADPH--hemoprotein reductase] = (7S)-marmesin + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:32483	H(+) + H2O + pheophorbide a = CO2 + methanol + pyropheophorbide a	CHEBI:15377,CHEBI:15378	CHEBI:17790,CHEBI:16526	H2O,H(+)	methanol,CO2
RHEA:32491	(1E,4E,8E)-alpha-humulene + O2 + reduced [NADPH--hemoprotein reductase] = 10-hydroxy-alpha-humulene + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:32495	geraniol + O2 + reduced [NADPH--hemoprotein reductase] = (6E)-8-hydroxygeraniol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:32499	(1R,5R)-sabinene + H(+) + NADPH + O2 = (1S,3R,5S)-sabinol + H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:32503	linalool + O2 + reduced [NADPH--hemoprotein reductase] = (6E)-8-hydroxylinalool + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
RHEA:32519	(2E)-geranyl diphosphate + S-adenosyl-L-methionine = (E)-2-methylgeranyl diphosphate + H(+) + S-adenosyl-L-homocysteine	CHEBI:58057,CHEBI:59789	CHEBI:15378,CHEBI:57856	(2E)-geranyl diphosphate,S-adenosyl-L-methionine	H(+),S-adenosyl-L-homocysteine
RHEA:32583	dihydrocarvone + H(+) + NADPH + O2 = 6-isopropenyl-3-methyloxepan-2-one + H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:32587	(1R,4R)-dihydrocarvone + H(+) + NADPH + O2 = (3R,6R)-6-isopropenyl-3-methyloxepan-2-one + H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:32631	erythromycin D + H(+) + NADPH + O2 = erythromycin C + H2O + NADP(+)	CHEBI:15379,CHEBI:15378,CHEBI:57783	CHEBI:15377,CHEBI:58349	O2,H(+),NADPH	H2O,NADP(+)
RHEA:32635	linalool + 2 O2 + 2 reduced [NADPH--hemoprotein reductase] = (6E)-8-oxolinalool + 2 H(+) + 3 H2O + 2 oxidized [NADPH--hemoprotein reductase]	GENERIC:11964,CHEBI:15379	GENERIC:11965,CHEBI:15377,CHEBI:15378	reduced [NADPH--hemoprotein reductase],O2	oxidized [NADPH--hemoprotein reductase],H2O,H(+)
